,,→ParameterNavn,Energi (kJ),"Energi, deklaration (kJ)",Energi (kcal),"Energi, deklaration (kcal)",Protein,Protein fra Aminosyrer,"Protein, deklaration",Kulhydrat difference,Tilgængelig kulhydrat,"Tilgængelig kulhydrat, deklaration",Kostfibre,Fedt,Alkohol,Salt deklaration,Aske,Tørstof,Vand,A-vitamin,Retinol,beta-Caroten,D-vitamin,D3-vitamin,D2-vitamin,25-hydroxy D3-vitamin,25-hydroxy D2-vitamin,E-vitamin,alfa-Tokoferol,beta-Tokoferol,gamma-Tokoferol,delta-Tokoferol,alfa-Tokotrienol,K1-vitamin,Thiamin (B1-vitamin),Thiamin,Riboflavin (B2-vitamin),Niacinækvivalent,Niacin,B6-vitamin,Pantotensyre,Biotin,Folat,Frit folat,B12-vitamin,C-vitamin,Ascorbinsyre,Dehydroascorbinsyre,Natrium,Kalium,Calcium,Magnesium,Rubidium,Jern,Kobber,Zink,Mangan,Krom,Molybdæn,Cobolt,Selen,Aluminium,Silicium,Bor,Fosfor,Fluor,Chlorid,Brom,Jod,Svovl,Nikkel,Kviksølv,Arsen,Cadmium,Bly,Tin,Fruktose,Galaktose,Glukose,Sum monosakkarider,Laktose,Maltose,Sakkarose,Sum disakkarider,Raffinose,Sum sukkerarter,Tilsat Sukker,Frie sukkerarter,Sorbitol,Sum sukkeralkoholer,Stivelse/Glykogen,Cellulose,Lignin,Uopløselige kostfibre,Høj molekylevægt opløselige kostfibre,Lav molekylevægt opløselige kostfibre,Crude fibre,Neutral detergent fibre,L-mælkesyre,D-mælkesyre,Mælkesyre,Citronsyre,Oxalsyre,Æblesyre,Propionsyre,Benzosyre,Sum organiske syrer,C4:0,C6:0,C8:0,C10:0,C12:0,C13:0,C14:0,C15:0,C16:0,C17:0,C18:0,C20:0,C21:0,C22:0,C23:0,C24:0,"C12:1,n-1","C14:1,n-5","C15:1,n-5","C16:1,n-7","C17:1,n-7","C18:1,n-7","C18:1,n-9","C18:1,n-12","C20:1,n-9","C20:1,n-11","C20:1,n-15","C22:1,n-9","C22:1,n-11","C24:1,n-9","C14:1,n-5,trans","C16:1,n-7,trans","C18:1,trans","C20:1,trans","C22:1,trans","C18:2,n-6","C18:2,konjugeret","C18:3,n-3","C18:3,n-6","C18:4,n-3","C20:2,n-6","C20:3,n-3","C20:3,n-6","C20:4,n-3","C20:4,n-6","C20:5,n-3","C21:5,n-3","C22:2,n-6","C22:3,n-3","C22:4,n-6","C22:5,n-3","C22:5,n-6","C22:6,n-3","C18:2,trans","C18:3,trans",Andre fedtsyrer,Sum mættede fedtsyrer,Sum enkeltumættede fedtsyrer,Sum flerumættede fedtsyrer,Sum transfedtsyrer,Sum fedtsyrer under detektionsgrænsen,Sum fedtsyrer,Sum n-3 fedtsyrer,Sum n-6 fedtsyrer,Kolesterol,Nitrogen,Isoleucin,Leucin,Lysin,Methionin,Cystin,Phenylalanin,Tyrosin,Threonin,Tryptofan,Valin,Arginin,Histidin,Alanin,Asparaginsyre,Glutaminsyre,Glycin,Prolin,Serin,Hydroxyprolin,Ornitin,Histamin,Serotonin,Cholin,Tyramin,Phenylethylamin,Putrescin,Cadaverin,Spermin,Spermidin,Sum biogene aminer,Svind,Nitrogen-til-protein faktor,Fedtsyrekonverteringsfaktor,Massefylde,,,
"Agurk, syltet","Gherkin, pickled",404,246,246,58,58,"0,3",,"0,3","13,6","11,8","11,8","1,8","0,7","0,0","1,0","2,6","17,2","82,8","15,0",,,"0,00","0,00",,,,"0,07","0,07",,,,,"0,0","0,04",,"0,09","0,20","0,20","0,04",,,"8,0",,"0,0","0,0",,,"400,0","129,0","17,0","11,0",,"0,20","0,06","0,20","0,09","2,00","3,00",,"0,0",,,,"23,0",,,,"3,0",,"0,6",,,,,,,,,,,,,,,"10,90","10,00","10,00",,,"0,20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,23","0,02","0,31",,,"0,49","0,17","0,13",0,"0,05",,,,,,,,,,,,,,,,,,,,,,,"3,10",,,,,,,,0,"6,25","0,700",,46,Grøntsagskonserves,Canned vegetable products
"Appelsinjuice, konserves","Orange juice, canned",405,180,180,42,42,"0,6","0,2","0,6","9,7","9,5","9,5","0,2","0,1","0,0","0,0","0,4","11,0","89,0","4,8","0,0","29,0","0,00","0,00",,,,"0,10","0,10",,,,,,"0,06",,"0,03","0,35","0,31","0,05","0,15","0,8","16,0",,"0,0","39,4","34,4","5,0","15,0","168,0","17,1","10,0",,"0,18","0,04","0,06","0,01","0,40","0,00",,"0,0",,,,"21,6",,,,"0,4",,"0,6","0,00","0,50","0,10","0,30",,"2,80",,"3,40","6,20",,,"2,20","2,20",,"8,40","0,00","8,40",,,"0,00",,,,,,"0,10",,,,,"0,17",,,,,"0,17","0,00","0,00","0,00","0,00","0,00",,"0,00",,"0,03",,"0,00",,,,,,,,,"0,01",,,"0,03",,,"0,00",,"0,00",,,,,,,,"0,04",,"0,01",,"0,00",,,,,"0,00","0,00",,,,,"0,00",,"0,00",,,,"0,03","0,04","0,05",,,"0,11","0,01","0,04",0,"0,09",6,11,8,3,4,7,3,7,2,9,39,3,13,63,28,8,37,11,,,"0,14",,"6,20","0,00",,,,,,"0,14",0,"6,25","0,800","1,038",186,Frugtjuice og frugtsaft,Fruit juice
"Kødpølse, fedtreduceret, pålæg","Pork sausage, saveloy type, low fat",406,541,541,130,130,"10,0",,"10,0","4,2","4,2","4,2","0,0","8,1","0,0","2,8","2,7","25,0","75,0","4,1",,,"0,29","0,07",,"0,09",,"0,40",,,,,,,"0,20",,"0,09","2,74","2,74","0,09",,,"3,9",,"0,4","0,1",,,"1100,0","207,0","8,9","19,3",,"0,60",,"1,60",,,,,"5,7",,,,"107,0",,1700,,"32,0",,,,,,,,,,,,,,,,,"0,10","0,00","0,00",,,"3,80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,30","3,60","0,50",,,"7,45","0,00",,,"1,60",,,,,,,,,,,,,,,,,,,,,,,"78,90",,,,,,,,0,"6,25","0,920",,65,Pålægsvarer,Cold cuts
Druesaft,Grape juice,407,266,266,63,63,"0,6",,"0,6","14,9","14,8","14,8","0,1","0,1","0,0","0,0","0,3","15,9","84,1","1,0","0,0","6,0","0,00","0,00",,,,"0,18","0,18",,,,,"0,0","0,03",,"0,04","0,26","0,26","0,07","0,04",,"3,0",,"0,0","0,1","0,1",,"3,0","132,0","9,0","10,0",,"0,24","0,03","0,05","0,36",,,,"0,1",,,,"11,0",,,,"1,0",,,,,,,,,,,,,,,,,"15,00","0,00","15,00",,,"0,00",,,,,,"0,00",,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,00",,"0,02",,"0,00",,,,,,,,,"0,00",,,"0,00",,,"0,00",,"0,00",,,,,,,,"0,02",,"0,01",,"0,00",,,,,"0,00","0,00",,,,,"0,00",,"0,00",,,,"0,03","0,00","0,02",,,"0,05","0,01","0,02",0,"0,09",7,12,10,1,,12,3,16,,10,47,7,86,23,111,12,,14,,,,,"3,20",,,,,,,,0,"6,25","0,625","1,054",54,Bærjuice og bærsaft,Berry juices
"Krebs, rå","Crayfish, raw",408,287,287,68,68,"14,6",,"14,6","1,2","1,2","1,2","0,0","0,5","0,0","2,3","1,2","17,5","82,5","18,0","18,0","0,0","0,50","0,50",,,,"1,50","1,50",,,,,"0,0","0,01",,"0,04","1,90","1,90","2,10",,,,,"2,7","0,0","0,0",,"928,0","138,0","58,0","26,8",20,"1,40","0,24","1,31","0,04","1,10","5,00","4,00","18,0","0,10","1,0",40,"110,0",80,,1800,"30,0",210,"15,7","3,30","27,60","6,00","5,60",,,,,,"0,00",,"0,00","0,00",,"0,00","0,00","0,00",,,"1,20",,,,,,,,,,,,,,,,,,,,,"0,00",,"0,02",,"0,13",,"0,01",,,,,,,,,,,,,,,,,,,,,,,,,"0,01",,"0,02",,,,,,,,,,,,,,,,,,,"0,17","0,15","0,03",,,"0,35","0,02","0,01",158,"2,34",,,,,,,,,,,,,,,,,,,,,,,"80,90",,,,,,,,88,"6,25","0,700",,76,Skaldyr og produkter heraf,Shellfish and their products
Majsstivelse,Corn starch,409,1534,1534,361,361,"0,4",,"0,4","88,8","88,3","88,3","0,5","0,6","0,0","0,0","0,0","89,8","10,2","0,0","0,0","0,0","0,00","0,00",,,,"0,00","0,00",,,,"0,00","0,0","0,00",,"0,01","0,09","0,03","0,01",,,"0,0",,"0,0","0,0","0,0",,"1,7","5,0","10,0","4,0",,"0,28",,"0,00","1,00",,"12,00",,"0,0",,,,"13,0",,,,"0,6",,,,,,,,"0,00",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00",,,"86,78","0,63","0,40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,11","0,04","0,25",,,"0,48","0,02","0,22",0,"0,06",,,,,,,,,5,,,,,,,,,,,,,,"0,00",,,,,,,,0,"6,25","0,800",,36,Stivelsesprodukter,Starch products
"Gulerod, konserves","Carrot, canned",410,99,99,23,23,"0,6","0,5","0,6","5,5","4,0","4,0","1,5","0,2","0,0","0,6","0,7","7,1","93,0","1376,7","0,0","8260,0","0,00",,,,,,,,,,,,"0,02",,"0,03","0,68","0,55","0,11","0,14",,"9,0",,"0,0","2,7","2,7",,"242,0","179,0","25,0","8,0",,"0,64","0,10","0,26","0,45",,,,,,,,"24,0",,,,,,,,,,,,,,,,,,,,,"3,70","0,00","0,00",,,"0,40",,,,,,"0,80","1,20",,,,,"0,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00",,"0,03",,"0,00",,,,,,,,,"0,00",,,"0,01",,,"0,00",,"0,00",,,,,,,,"0,08",,"0,01",,"0,00",,,,,"0,00","0,00",,,,,"0,00",,"0,00",,,,"0,03","0,01","0,09",,,"0,14","0,01","0,08",0,"0,10",27,29,27,4,5,21,12,24,7,29,28,10,38,89,132,19,19,22,,,,,"6,30",,,,,,,,0,"6,25","0,711",,46,Grøntsagskonserves,Canned vegetable products
"Kartoffelmos, pulver med tørmælk","Potatoes, mashed, instant powder with dry milk",412,1408,1408,333,333,"10,9","8,2","10,9","77,4","62,5","62,5","14,9","1,1","0,0","0,2","4,0","93,4","6,6","0,0","0,0","0,0","0,00","0,00",,,,,,,,,,,"0,19",,"0,30","6,96","4,20","0,86","1,86",,"30,0",,"0,0","119,0","119,0",,"81,3","1171,0","70,0","75,3",350,"1,60","0,37","1,40","0,74","7,00","10,00","6,00","0,5","0,60","2,0",370,"290,0",200,,1100,"39,0",,"20,0","0,10","2,00","6,00","5,00",,,,,,,,,,,"5,70","0,00","0,00",,,"56,80",,,,,,"3,10",,,,,,,,,,,,,,"0,11","0,57",,"0,11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,79",,,,,"0,79",,,2,"1,74",401,593,628,148,89,436,209,366,166,645,453,192,384,2302,1448,314,384,384,,,,,"55,00",,,,,,,,0,"6,25","0,716",,188,Andre grøntsagsprodukter,Other vegetable products
"Rugbrød, lyst","Rye bread, light",413,868,868,205,205,"5,4","4,6","5,8","46,7","39,8","39,4","6,9","1,2","0,0","1,5","1,9","55,2","44,8","0,0","0,0","0,0","0,00","0,00",,,,"0,20","0,20",,,,"0,15","0,0","0,18",,"0,07","1,14","0,68","0,12","0,20","3,4","26,3",,"0,0","0,0","0,0",,"585,1","225,8","31,6","39,9",310,"1,11","0,13","1,32","0,91","5,07","10,00","4,00","1,2","1,50","10,0",90,"116,4",60,1,200,"23,7",92,"2,5","0,48","2,36","0,87","1,87",,"0,28",,"0,37","0,65","0,00","1,64","0,53","2,17",,"2,82","0,00","0,00",,,"37,40",,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00",,"0,00",,"0,17",,"0,01","0,00",,"0,00",,,,,,"0,00",,"0,02","0,23",,,"0,01",,,,,,,"0,00",,,"0,46",,"0,08",,,,,,,,,,,,,,,,,,,"0,18","0,26","0,54","0,00",,"0,99","0,08","0,46",0,"0,93",215,355,205,89,84,271,112,177,68,308,262,121,234,402,1392,252,570,271,,,,,"14,60",,,,,,,,0,"5,83","0,839",,31,Brød,Bread
"Bitter, jägermeister","Bitter, Jägermeister",416,1224,1224,294,294,"0,0",,"0,0","14,0","14,0","14,0","0,0","0,0","34,0","0,0","2,0","50,0","50,0","0,0","0,0","0,0","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,0","0,00",,"0,00","0,00","0,00","0,00","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",,,,,,"0,02","0,04",,,,,,,,,,,,,,,,,,"0,16","3,40",,,,,,,,,,,"14,00","14,00","14,00",,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"0,00",,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,0,"6,25","0,800",,116,Spiritus,Spirits
"Salt, bordsalt (jodberiget)","Salt, table",417,0,0,0,0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","97,1","99,4","99,4","0,6","0,0","0,0","0,0","0,00","0,00",,,,"0,00","0,00",,,,"0,00","0,0","0,00",,"0,00","0,00","0,00","0,00","0,00","0,0","0,0","0,0","0,0","0,0","0,0",,"38850,0","0,0","29,0","290,0",,"0,20","0,16","0,08","0,14","5,00",,,"0,5",,,,"8,0",,,,"1556,4",,"3,0",,,,,,"0,00",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00",,,,"0,00","0,00","0,00","0,00",,"0,00",,,"0,00",,"0,00",,,,,,,,"0,00",,"0,00",,,,"0,00",,,"0,00","0,00",,,,,"0,00",,"0,00",,,,"0,00","0,00","0,00",,,,"0,00","0,00",0,"0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0,00",,,,,,,,0,"6,25","0,000","1,217",121,Salt,Salt
Pumpernikkel,"Rye bread, dark, pumpernickel",418,828,828,196,196,"5,3","4,5","5,7","46,1","36,2","35,8","10,0","1,2","0,0","1,0","1,9","54,5","45,5",,,,,,,,,,,,,,,,"0,02","0,02","0,07","1,11","0,70",,"0,14","5,0","15,0",,,,,,"404,5","252,5","27,9","49,0",,"1,83","0,19","1,36","1,31","10,05",,,"2,2",,,,"160,0",,1,,"1,5",,"6,4",,,"0,91",,,,,,,,,,,,"3,50",,,,,"29,15",,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00",,"0,00",,"0,16",,"0,02","0,00",,"0,00",,,,,,"0,00",,"0,02","0,23",,,"0,01",,,,,,,"0,00",,,"0,47",,"0,08",,,,,,,,,,,,,,,,,,,"0,18","0,26","0,55","0,00",,"0,99","0,08","0,47",,"0,92",210,366,229,90,83,256,137,201,67,311,302,137,256,393,1199,256,476,256,,,,,"14,60",,,,,,,,0,"5,83","0,862",,31,Brød,Bread
"Forårsrulle, dybfrost","Spring roll, frozen",419,631,631,151,151,"5,8",,"5,8","17,6","15,5","15,5","2,1","6,8","0,0","1,3","2,3","32,5","67,5",,,,,,,,,,,,,,,,"0,13",,"0,10","1,15","0,70","0,07","0,19",,,,"0,0",,,,"535,0","195,0","149,0","21,0",,"2,95","0,07","1,30",,,,,,,,,,,855,,,,"12,6","0,20",,"1,20","5,00","90,0",,,,,,,,,,"1,80","2,00","2,00",,,"12,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,12",,,,"0,93",,,,,,,,,27,,,,,,,,,,,,,,"38,20",,,,,,,,0,"6,25","0,900",,128,Færdigretter,Ready meals
"Abrikos, konserves, uden tilsat sukker","Apricot, canned, no sugar added",421,113,113,27,27,"0,7","0,5","0,7","6,4","4,9","4,9","1,5","0,2","0,0","0,0","0,4","7,6","92,4","181,0","0,0","1086,0","0,00","0,00",,,,"0,89","0,89",,,,,,"0,02",,"0,02","0,60","0,40","0,05","0,09",,"2,0",,"0,0","3,4","3,4",,"3,0","192,0","8,0","7,0",,"0,32","0,08","0,11","0,05","12,00","0,00",,"0,2",,,,"13,0",,,,"0,5",,,,,,,,,,,,,,,,,"5,30","0,00","0,00",,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,"0,01",,,,,,,,,,,,,,"0,07",,,,,,,,,,,,,"0,03",,,,,,,,,,,,,,,,,,,,,"0,01","0,07","0,03",,,"0,11",,"0,03",0,"0,11",22,41,49,3,2,29,16,26,13,26,27,11,35,162,72,22,42,40,,,,,"1,80",,,,,,,,0,"6,25","0,700",,55,Konserves og syltet bær og frugt,Canned fruit products
"Græskar, konserves","Pumpkin, canned",422,438,438,103,103,"0,4","0,4","0,4","25,6","24,7","24,7","0,9","0,1","0,0","0,0","0,2","26,3","73,7","1156,7","0,0","6940,0","0,00","0,00",,,,"0,10","0,10",,,,,,"0,02",,"0,02","0,30","0,20","0,06","0,40","0,4","19,0","2,0","0,0","4,2","4,2",,"5,0","206,0","20,0","7,0",,"0,35","0,04","0,11","0,05","3,00","0,00",,"0,0",,,,"17,0",,,,"0,7",,"5,0",,,,,,"0,90",,"1,10","2,00",,,"20,50","20,50",,"22,50","0,00","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,03",,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,"0,02",,"0,03",,,,,,,"0,00",,,,,,,,,,,,"0,03","0,00","0,05",,,"0,08","0,03","0,02",0,"0,06",14,16,13,5,1,97,8,7,6,15,21,5,8,77,68,10,8,25,,,,,"9,80",,,,,,,,0,"6,25","0,800",,46,Grøntsagskonserves,Canned vegetable products
"Ananas, konserves","Pineapple, canned",423,269,269,64,64,"0,4",,"0,4","15,5","14,1","14,1","1,4","0,3","0,0","0,0","0,3","16,5","83,5","12,2","0,0","73,0","0,00","0,00",,,,"0,03","0,03",,,,,,"0,08",,"0,01","0,24","0,15","0,07","0,10","0,0","9,5",,"0,0","12,0","12,0",,"1,0","94,0","9,3","8,0",,"0,15","0,09","0,08","1,50","11,00","3,00",,"0,6",,,,"10,0",,,,"1,4",,"14,7","0,05","2,00","0,30","22,00",,"1,40",,"2,30","3,70",,,,,,"3,70","0,00","0,00",,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,01","0,01","0,03",,,"0,24","0,01","0,02",0,"0,06",,,9,1,,10,10,,5,,,,,,,,,,,,,,"5,50",,,,,,,,40,"6,25","0,800",,55,Konserves og syltet bær og frugt,Canned fruit products
"Løg, hakkede, dybfrost","Onions, chopped, frozen",424,117,117,28,28,"0,8","0,5","0,8","6,8","5,0","5,0","1,8","0,1","0,0","0,0","0,3","8,0","92,0","4,0","0,0","24,0","0,00","0,00",,,,"0,06","0,06",,,,,,"0,03",,"0,03","0,31","0,15","0,08","0,10",,"17,0",,"0,0","3,3","3,3",,"12,0","124,0","17,0","7,0",,"0,33","0,02","0,07","0,07",,,,"0,1",,,,"22,0",,,,"0,2",,,,,,,,,,,,,,,,,"5,70","0,00","0,00",,,"0,00",,,,,,"0,47","0,80",,,,,"0,00",,,,"0,00",,,,,,,,,"0,03",,,,,,,,,,,,,,"0,01",,,,,,,,,,,,,"0,04",,"0,01",,,,,,,"0,00",,,,,,,,,,,,"0,03","0,01","0,04",,,"0,08","0,01","0,04",0,"0,13",15,26,25,6,5,18,9,14,10,19,107,9,18,47,166,16,11,14,,,,,"5,50",,,,,,,,0,"6,25","0,800",,39,Rod- og knoldgrøntsager,Root and tuber vegetables
"Flødeskumskage, lagkagesnitte","Cream pastry, layer cake",425,1264,1264,302,302,"3,3",,"3,3","35,1","34,4","34,4","0,7","16,7","0,0","0,3","0,7","55,8","44,2","82,3","82,3",,"0,50",,,,,"0,58","0,58",,,,,,"0,00",,"0,10","0,80","0,80","0,00",,,"9,6",,"0,5","1,3",,,"102,5","102,5","57,3","14,3",,"0,57",,"0,38",,,,,"4,7",,,,"82,0",,,,"10,0",,,,,,,,"1,53",,"1,16","2,69","1,20","1,60","21,32","24,12",,"26,81",,,,,"10,30",,,,,,,,,,,,,,,,,,"0,22","0,27","0,38","1,70",,"1,59",,"3,95",,"1,88","0,03",,"0,04",,,,"0,03",,"0,26",,,"4,21",,,"0,15",,"0,23",,,,,,,,"0,82",,"0,00",,,,,,,,,,,,,,,,,,,"10,06","4,87","0,82",,,"15,75","0,00","0,82",,"0,53",,,,,,,,,,,,,,,,,,,,,,,"37,10",,,,,,,,0,"6,25","0,945",,33,Kager,Cakes
Krydder,Wheat rusk,426,1629,1629,385,385,"9,3","8,4","10,2","75,6","72,3","71,4","3,3","5,8","0,0","0,4","1,5","92,2","7,8","86,2","84,0","13,0","0,44","0,44",,,,"0,90","0,90",,,,"0,15","0,0","0,13",,"0,02","1,82","1,30","0,09",,,,,"0,0","0,0","0,0",,"165,7","189,0","20,0","22,4",,"0,70",,"1,20",,,,,"4,5",,,,"120,0",,,,"3,5",,,,,,,,,,,,,,,,,"9,80","5,00","5,00",,,"62,50",,,,,,,,,,,,,,,,,,,,"0,02","0,11",,"0,25",,"0,91",,"0,70","0,08",,"0,04",,,,,,"0,28",,,"1,91",,,"0,19",,"0,07",,,,,,,,"0,83",,,"0,13",,,,,,,,,,,,,,,,,,"2,11","2,44","0,96",,,"5,51",,"0,96",0,"1,63",424,702,245,155,160,473,196,310,109,506,359,212,359,506,3052,392,1028,539,,,,,,,,,,,,,0,"5,70","0,950",,31,Brød,Bread
Tvebakker,Wheat rusk,427,1581,1581,375,375,"9,3","8,4","10,2","75,6","67,1","66,2","8,5","5,8","0,0","1,2","1,5","92,2","7,8","86,2","84,0","13,0","0,44","0,44",,,,"1,40","1,40",,,,,,"0,10",,"0,02","1,82","4,00","0,28",,,"48,2",,"0,0","0,0","0,0",,"470,0","130,0","20,0","30,0",,"0,70",,"1,20",,,,,"2,0",,,,"120,0",,,,"3,0",,,,,,,,,,,,,,,,,"9,80","8,00","8,00",,,"65,80",,,,,,,,,,,,,,,,,,,,"0,01","0,09",,"0,19",,"0,70",,"0,54","0,06",,"0,03",,,,,,"0,22",,,"1,46",,,"0,15",,"0,05",,,,,,,,"0,64",,,"0,10",,,,,,,,,,,,,,,,,,"1,62","1,88","0,74",,,"4,23",,"0,74",0,"1,63",424,702,245,155,160,473,196,310,109,506,359,212,359,506,3052,392,1028,539,,,,,"10,70",,,,,,,,0,"5,70","0,730",,31,Brød,Bread
"Cayote, Kayote, rå","Chayote fruit, raw",428,80,80,19,19,"0,8",,"0,8","4,5","2,8","2,8","1,7","0,1","0,0","0,0","0,3","5,8","94,2","0,0","0,0",,"0,00","0,00",,,,,,,,,,,"0,03",,"0,03","0,65","0,47","0,08","0,25",,"93,0",,"0,0","7,7","7,7",,"2,0","125,0","17,0","12,0",,"0,34","0,12","0,74","0,19",,,,,,,,"18,0",,,,,,,,,,,,,,,,,,,,,"1,70","0,00","0,00",,,"1,10",,,,,,"0,70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,09",,,0,"0,13",43,76,39,1,,47,31,41,11,63,34,14,51,92,124,41,43,46,,,,,"9,20",,,,,,,,1,"6,25","0,700",,41,Frugt-grøntsager,Fruit -Vegetables
"Knækbrød, rug-, fint","Crispbread, knackebrot, rye, fine",432,1455,1455,345,345,"10,7",,"11,7","78,2","63,7","62,7","14,5","2,0","0,0","1,1","2,5","93,4","6,6","1,7","0,0","10,0","0,00","0,00",,,,"0,35","0,35",,,,"0,35","0,0","0,34",,"0,23","1,67","1,10","0,27",,,"110,0",,"0,0","0,0","0,0",,"443,0","476,0","80,0","95,5",480,"3,80","0,37","2,58","3,60","7,10","20,00","6,00","6,6","2,00","15,0",140,"380,0",100,,300,"2,3",140,"25,1","0,50","0,00","2,10","9,80",,"0,20",,"0,40","0,60",,,"1,00","1,00",,"1,60","0,00","0,00",,,"54,80",,,,,,,,,,,,,,,,,,,,,"0,00",,"0,01",,"0,35",,"0,01",,,,,,,,,,,,,,,,,,,,,,,,,"1,00",,"0,15",,,,,,,,,,,,,,,,,,,"0,39","0,35","1,15",,,"1,88","0,15","1,00",0,"1,88",330,570,360,140,130,400,210,310,100,480,470,210,400,610,1870,400,740,400,,,,,"20,20",,,,,,,,0,"5,70","0,940",,31,Brød,Bread
"Sennep, gul, færdiglavet","Mustard, yellow, ready made",433,691,691,165,165,"5,7","4,6","5,7","21,9","20,2","20,2","1,7","6,4","0,0","1,9","3,0","37,0","63,0","0,0","0,0","0,0","0,00","0,00",,,,,,,,,,"0,0",,,,"0,20",,,,,,,"0,0","0,0","0,0",,"760,0","165,0","95,0","49,0",80,"2,30","0,09","0,70","0,36","17,00","0,00","2,00","6,0","0,50","0,0",150,"170,0",2,,0,"3,0",,"20,0","0,20","0,00","2,00","6,00",,,,,,,,,,,"20,20","18,00","18,00",,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,01","3,60","1,53",,,"5,89","0,63","0,87",,"0,91",201,392,356,100,100,219,182,228,12,255,337,164,219,529,1003,310,483,274,,,,,"22,40",,,,,,,,0,"6,25","0,920",,181,"Sennep, ketchup, pesto o.l.",Condiments
"Fersken, konserves","Peach, canned",434,300,300,71,71,"0,5","0,3","0,5","17,4","16,2","16,2","1,2","0,2","0,0","0,0","0,2","18,3","81,8","41,7","0,0","250,0","0,00","0,00",,,,"5,10","5,10",,,,,,"0,01",,"0,03","0,64","0,60","0,02","0,05","0,2","9,1","2,0","0,0","4,0","4,0",,"1,0","150,0","5,3","5,5",,"0,15","0,04","0,31","0,05","0,30","0,00",,"0,2",,,,"16,9",,,,"1,8",,"16,7","0,13","0,29","0,17","0,83",,"1,20",,"1,00","2,20",,,,,,"2,20",,,,,"0,00",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,00",,"0,00",,"0,00",,,,,,,,,"0,00",,,"0,00",,,"0,00",,"0,00",,,,,,,,"0,00",,"0,00",,"0,00",,,,,"0,00","0,00",,,,,"0,00",,"0,00",,,,"0,00","0,00","0,00",,,"0,16","0,00","0,00",0,"0,08",8,16,18,18,5,10,12,16,2,24,10,10,24,54,82,9,16,20,,,,"0,01","4,10",,,,,,,"0,01",38,"6,25","0,800",,55,Konserves og syltet bær og frugt,Canned fruit products
"Likør, uspec.","Liqueur, average values",435,1127,1127,269,269,"0,0",,"0,0","29,3","29,3","29,3","0,0","0,0","21,7","0,0","1,0","52,0","48,0","0,0","0,0","0,0","0,00","0,00",,,,"0,00","0,00",,,,,"0,0","0,00",,"0,00","0,00","0,00","0,00",,,,,"0,0","0,0","0,0",,"7,3",,,,,,"0,02","0,15",,,,,,,,,,,,,,,,,,"0,10","1,60",,,,,,,,,,,"29,00","29,00","29,00","0,00","0,00","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"0,00",,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,0,"6,25","0,800","1,090",115,Likør,Liqueurs
